Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
FCFS,Sell,223.29,224.99087592410723,234.92,211.27
PEGA,Buy,34.98,34.19,31.85,36.86
AI,Buy,10.6,10.43,9.26,11.28
INDV,Sell,37.39,37.70000076293945,39.97,33.75
RUM,Buy,7.87,7.7,6.55,9.09
IONQ,Buy,62.8,59.54,50.16,69.23
FSLY,Buy,19.38,18.72,15.77,20.81
