Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
IBM,Buy,250.42,246.66,229.7,287.01
IQV,Buy,167.81,167.62,155.43,182.76
BKR,Buy,58.93,58.58,55.35,66.98
SITE,Sell,106.66,108.5199966430664,117.81,103.64
WTTR,Buy,18.42,18.01,16.56,19.3
