Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
EBAY,Buy,108.33,107.77,102.18,113.43
TOST,Buy,25.0,24.0,22.58,26.94
SFM,Sell,84.74,86.31999969482422,92.19,80.26
