Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
DHI,Sell,147.33,148.50999450683594,159.22,143.69
ENTG,Buy,144.63,144.11,131.56,160.92
SAIA,Buy,359.63,354.58,337.64,380.84
ONTO,Buy,298.84,296.0,267.21,332.35
