Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
PLTR,Buy,182.53,172.35,157.21,183.78
NUE,Sell,262.47,265.67999267578125,277.11,246.43
CTVA,Sell,88.62,90.23999786376953,93.23,79.21
HAL,Sell,37.29,37.56999969482422,39.13,35.4
MUR,Sell,37.32,37.689998626708984,39.43,35.53
