Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
WST,Sell,322.6,323.75852011667894,333.45,303.96
HXL,Sell,89.63,90.92149153022477,95.15,84.41
BOOT,Sell,169.87,170.08999633789062,183.93,149.01
