Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
AMT,Buy,166.08,163.53,156.71,178.46
WSO,Sell,404.15,412.9804060214118,429.41,379.06
HUN,Buy,10.55,10.41,9.61,12.52
KSS,Buy,18.77,17.72,16.11,19.14
RKLB,Sell,100.07,101.19499969482422,117.53,86.97
