Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
TSLA,Sell,348.95,361.4100036621094,380.44,322.19
TER,Buy,364.9,360.12,320.35,426.95
MOS,Sell,24.0,24.6200008392334,26.23,21.48
PLNT,Sell,53.86,54.15999984741211,57.27,49.72
MTRN,Buy,229.84,229.73,209.35,280.86
