Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ANET,Sell,184.69,187.0,199.96,148.98
MCK,Sell,791.97,811.2278211783344,844.14,757.46
RKT,Buy,14.56,14.23,12.87,15.61
SFM,Buy,80.38,79.4,74.14,88.24
ALK,Buy,50.14,48.0,43.52,52.73
BCC,Buy,72.03,71.38,67.11,79.09
AAP,Buy,54.75,54.24,51.43,60.67
YETI,Buy,49.34,47.76,44.69,50.21
INSW,Sell,82.98,87.45999908447266,92.59,78.76
SHOO,Buy,40.32,39.5,36.65,41.62
UPST,Buy,33.23,31.81,28.81,35.76
ROCK,Buy,42.09,41.56,38.29,44.27
