Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ZTS,Sell,77.51,78.29000091552734,81.76,72.95
DT,Sell,43.9,44.0099983215332,46.54,41.38
PWP,Sell,16.06,16.232684942131563,17.46,15.42
