Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
MU,Sell,971.66,979.3200073242188,1056.75,791.99
INTC,Sell,102.5,104.4800033569336,114.77,87.07
APO,Sell,140.76,143.5800018310547,149.15,120.57
PFGC,Buy,107.25,104.46,99.91,110.23
FWRG,Sell,12.72,12.90999984741211,13.85,11.86
