Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
PM,Buy,172.23,168.75,163.75,186.66
NRG,Buy,133.04,129.39,120.88,138.79
WYNN,Sell,104.36,105.74113673600041,110.82,97.46
