Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
RCL,Buy,292.0,290.31,274.67,318.41
LNG,Sell,277.51,279.9599914550781,289.07,255.5
HAL,Sell,35.34,35.81999969482422,37.05,33.22
KTOS,Buy,57.17,56.62,51.68,61.52
