Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
DDOG,Sell,236.98,240.22000122070312,266.54,233.53
MSTR,Sell,127.31,134.0,147.76,93.58
SRPT,Sell,20.86,21.489999771118164,23.8,17.85
HQY,Buy,96.37,93.62,84.96,102.8
SANM,Sell,194.01,202.69000244140625,218.56,190.69
