Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
INTC,Sell,127.86,129.49000549316406,141.99,111.12
SCI,Sell,73.96,76.02999877929688,79.84,70.25
MOS,Sell,22.52,23.25,25.4,20.58
MTZ,Sell,371.85,374.2300109863281,393.34,342.82
MYRG,Sell,449.94,455.6600036621094,487.94,415.33
BLMN,Sell,7.65,8.210000038146973,9.11,7.41
CGON,Sell,59.55,60.119998931884766,64.32,55.97
JACK,Sell,12.92,13.390000343322754,14.67,11.61
