Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CRNX,Sell,35.0,35.2599983215332,37.85,33.38
LRN,Buy,83.36,83.16,76.13,98.65
PTCT,Sell,73.27,75.4000015258789,80.29,71.48
