Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
KEYS,Sell,343.11,344.2300109863281,368.53,333.88
WMG,Buy,29.78,29.22,27.19,31.74
AFRM,Buy,68.7,67.2,61.21,71.44
ROKU,Buy,125.59,124.74,114.71,129.83
TEX,Sell,62.33,62.74132514808299,65.83,55.92
CBZ,Buy,33.35,33.24,29.86,34.08
