Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
COKE,Buy,188.77,181.05,169.45,190.39
AA,Sell,51.22,54.400001525878906,57.37,48.09
ACHR,Sell,6.29,6.853000164031982,7.55,5.74
