Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
INTU,Sell,329.27,334.4800109863281,356.89,318.34
WFRD,Buy,85.39,85.21,79.49,96.33
GPCR,Buy,38.95,38.36,35.27,41.8
