Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
VMC,Buy,277.31,276.67,265.35,295.0
CACI,Buy,467.43,445.03,417.95,492.18
CABO,Buy,39.65,38.36,32.06,41.56
VICR,Buy,217.35,206.0,169.45,267.23
