Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
LCID,Buy,6.98,6.66,5.34,7.96
OLLI,Sell,77.97,78.4000015258789,82.23,65.57
BL,Buy,30.0,29.68,27.65,32.6
IDCC,Sell,328.41,331.57000732421875,348.46,284.37
CDE,Sell,15.65,16.0,18.65,15.5
KRUS,Sell,48.56,48.779998779296875,52.51,46.63
