Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
HRI,Sell,147.71,149.9199981689453,160.75,138.14
UFPT,Buy,237.25,236.14,221.91,264.71
TARS,Buy,59.31,58.25,52.95,69.65
