Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
VRT,Buy,257.06,252.5,229.61,284.99
FTAI,Buy,186.06,184.0,166.78,218.79
PDFS,Sell,47.77,48.08000183105469,51.81,42.57
CIFR,Buy,16.85,16.16,13.53,18.24
