Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
DLTR,Sell,113.41,113.80000305175781,122.33,108.1
NET,Buy,224.94,215.16,198.71,260.16
BTU,Buy,24.17,23.94,22.31,27.96
OXM,Sell,37.49,37.73647445767918,40.97,35.73
SSTK,Sell,14.43,15.539999961853027,17.46,13.8
