Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ABNB,Sell,141.88,144.5,151.8,135.33
ILMN,Sell,177.65,178.24000549316406,189.66,161.45
WFRD,Buy,84.57,84.39,78.7,94.1
CLF,Buy,10.76,10.6,9.65,13.03
FRSH,Sell,9.17,9.270000457763672,10.16,8.89
WEN,Sell,7.27,8.378734431411551,9.59,6.77
HP,Buy,33.82,32.28,30.48,36.31
SAM,Sell,180.21,181.3000030517578,194.88,167.9
