Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
VZ,Sell,43.59,44.63999938964844,46.28,41.81
MRVL,Buy,188.68,182.23,155.54,268.44
MRNA,Buy,61.82,61.68,56.35,79.38
NDAQ,Sell,91.64,93.2300033569336,98.08,83.97
WDC,Buy,477.22,451.13,376.0,618.73
MTSI,Buy,267.36,263.58,232.52,303.79
NFG,Sell,80.94,82.55000305175781,84.71,77.36
VSH,Buy,37.81,35.1,28.55,46.84
CWK,Sell,13.66,13.899999618530273,14.77,12.56
NTCT,Buy,41.3,39.72,37.72,43.88
EXTR,Buy,30.34,29.17,27.13,32.7
