Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CVNA,Buy,64.91,63.7,56.97,73.99
ITT,Buy,192.95,192.84,183.45,214.27
LAD,Buy,270.6,256.99,243.73,274.93
KNF,Buy,73.52,71.35,65.4,83.02
GFF,Buy,83.15,79.77,74.17,87.8
CTRI,Buy,29.51,29.3,26.54,32.61
PHIN,Buy,74.25,71.92,68.3,75.37
NGVT,Buy,66.09,65.39,61.79,70.31
COLL,Buy,34.22,33.83,31.73,38.12
