Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
SGRY,Buy,15.89,15.32,13.98,16.28
IRTC,Buy,113.26,111.78,104.27,125.09
NMIH,Sell,41.09,41.68000030517578,43.37,37.35
UFPT,Buy,245.93,230.11,216.8,264.71
