Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
UAL,Buy,112.61,101.95,96.58,113.0
GNRC,Buy,257.33,246.28,222.15,271.22
IRTC,Sell,112.67,113.87000274658203,123.9,105.45
NHI,Sell,71.11,72.02583945568053,74.63,68.81
ANIP,Sell,81.65,82.06999969482422,86.54,76.02
