Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
HON,Sell,242.42,246.15140914484988,257.62,226.36
IFF,Buy,75.94,73.86,69.64,81.53
DECK,Buy,96.04,94.01,87.8,110.28
MTZ,Sell,337.84,357.3699951171875,385.95,330.78
WH,Buy,73.53,73.04,69.67,82.79
PRVA,Buy,25.5,25.26,23.87,26.89
EPC,Buy,27.63,26.83,23.23,28.94
KALU,Sell,163.17,176.72999572753906,194.96,160.96
OMCL,Buy,41.0,40.34,37.24,44.73
