Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CRWD,Buy,189.18,182.75,171.81,204.41
SNOW,Buy,315.37,309.44,294.17,331.98
NTLA,Sell,13.19,13.380000114440918,14.49,11.49
