Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
HCA,Sell,388.16,394.17999267578125,410.73,372.36
AFRM,Sell,70.73,74.12000274658203,81.49,67.34
MIDD,Sell,132.56,134.9477081298828,141.67,119.3
ESAB,Sell,99.06,101.95923728591548,109.55,93.55
