Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
DOX,Sell,58.55,59.290000915527344,62.08,56.18
WFRD,Sell,86.82,88.16000366210938,94.94,84.02
MTN,Buy,148.83,147.13,140.54,156.66
INSM,Sell,131.1,134.99000549316406,144.2,109.35
TTMI,Sell,137.21,140.2899932861328,163.56,109.54
